,ID,Name,Formula,Formula weight,Charge,Compartment,KEGG,BiGG,ChEBI,VMH,Reactions
96,MAM00042x,(2E)-dodecenoyl-CoA,C33H52N7O17P3S,943.788963,-4,x,C03221,dd2coa,CHEBI:15471,dd2coa,"MAR03087, MAR03375, MAR03086, MAR03355, MAR05069"
97,MAM00043c,(2E)-eicosenoyl-CoA,C41H68N7O17P3S,1056.001603,-4,c,,,CHEBI:74691,CE2243,"MAR02204, MAR02203"
98,MAM00043m,(2E)-eicosenoyl-CoA,C41H68N7O17P3S,1056.001603,-4,m,,,CHEBI:74691,CE2243,"MAR03112, MAR03111"
99,MAM00043x,(2E)-eicosenoyl-CoA,C41H68N7O17P3S,1056.001603,-4,x,,,CHEBI:74691,CE2243,"MAR03071, MAR03070"
100,MAM00044c,(2E)-heneicosenoyl-CoA,C42H70N7O17P3S,1070.028183,-4,c,,,,M00044,"MAR02265, MAR02266"
101,MAM00044m,(2E)-heneicosenoyl-CoA,C42H70N7O17P3S,1070.028183,-4,m,,,,M00044,"MAR03170, MAR03171"
102,MAM00045c,(2E)-heptadecenoyl-[ACP],C28H51N2O8PRS,,-1,c,,,,M00045,"MAR02256, MAR02257"
103,MAM00046m,(2E)-heptadecenoyl-CoA,C38H62N7O17P3S,1013.921863,-4,m,,,CHEBI:77551,M00046,"MAR03178, MAR03179"
104,MAM00047c,(2E)-heptenoyl-[ACP],C18H31N2O8PRS,,-1,c,,,,M00047,"MAR02234, MAR02235"
105,MAM00048m,(2E)-heptenoyl-CoA,C28H42N7O17P3S,873.656063,-4,m,,,CHEBI:166980,M00048,"MAR03199, MAR03198"
106,MAM00049c,(2E)-hexacosenoyl-CoA,C47H80N7O17P3S,1140.161083,-4,c,,,CHEBI:74281,M00049,"MAR02219, MAR02218"
107,MAM00049x,(2E)-hexacosenoyl-CoA,C47H80N7O17P3S,1140.161083,-4,x,,,CHEBI:74281,M00049,"MAR03057, MAR03058"
108,MAM00050c,(2E)-hexadecenoyl-[ACP],C27H49N2O8PRS,,-1,c,C05763,,,HC01606,"MAR02180, MAR02181"
109,MAM00051m,(2E)-hexadecenoyl-CoA,C37H60N7O17P3S,999.895283,-4,m,C05272,hdd2coa,CHEBI:28935,hdd2coa,"MAR00764, MAR03122, MAR02028, MAR00104, MAR03121"
110,MAM00051x,(2E)-hexadecenoyl-CoA,C37H60N7O17P3S,999.895283,-4,x,C05272,hdd2coa,CHEBI:28935,hdd2coa,"MAR01438, MAR03079, MAR03078"
111,MAM00052c,(2E)-hexenoyl-[ACP],C17H29N2O8PRS,,-1,c,C05748,,CHEBI:10727,HC01591,"MAR02158, MAR02159"
112,MAM00053m,(2E)-hexenoyl-CoA,C27H40N7O17P3S,859.629483,-4,m,C05271,,CHEBI:28706,hx2coa,"MAR03156, MAR06281, MAR03157, MAR02207"
113,MAM00053x,(2E)-hexenoyl-CoA,C27H40N7O17P3S,859.629483,-4,x,C05271,,CHEBI:28706,hx2coa,"MAR06282, MAR03098, MAR06280, MAR03099"
114,MAM00054c,(2E)-nonadecenoyl-CoA,C40H66N7O17P3S,1041.975023,-4,c,,,,M00054,"MAR02262, MAR02261"
115,MAM00054m,(2E)-nonadecenoyl-CoA,C40H66N7O17P3S,1041.975023,-4,m,,,,M00054,"MAR03175, MAR03174"
116,MAM00055c,(2E)-nonenoyl-[ACP],C20H35N2O8PRS,,-1,c,,,,M00055,"MAR02239, MAR02238"
117,MAM00056m,(2E)-nonenoyl-CoA,C30H46N7O17P3S,901.7092230000001,-4,m,,,CHEBI:76292,M00056,"MAR03194, MAR03195"
118,MAM00057c,(2E)-octadecenoyl-CoA,C39H64N7O17P3S,1027.948443,-4,c,C16218,od2coa,CHEBI:50570,od2coa,"MAR00452, MAR02193, MAR00148, MAR00151, MAR02194, MAR00737"
119,MAM00057m,(2E)-octadecenoyl-CoA,C39H64N7O17P3S,1027.948443,-4,m,C16218,od2coa,CHEBI:50570,od2coa,"MAR03115, MAR00455, MAR00778, MAR03116"
120,MAM00057x,(2E)-octadecenoyl-CoA,C39H64N7O17P3S,1027.948443,-4,x,C16218,od2coa,CHEBI:50570,od2coa,"MAR03074, MAR03075"
121,MAM00058c,(2E)-octenoyl-[ACP],C19H33N2O8PRS,,-1,c,C05751,,,HC01594,"MAR02162, MAR02163"
122,MAM00059m,(2E)-octenoyl-CoA,C29H44N7O17P3S,887.682643,-4,m,C05276,,CHEBI:27537,HC01415,"MAR02148, MAR03149, MAR03150"
123,MAM00059x,(2E)-octenoyl-CoA,C29H44N7O17P3S,887.682643,-4,x,C05276,,CHEBI:27537,HC01415,"MAR03094, MAR03095"
124,MAM00060c,(2E)-pentadecenoyl-[ACP],C26H47N2O8PRS,,-1,c,,,,M00060,"MAR02251, MAR02252"
125,MAM00061m,(2E)-pentadecenoyl-CoA,C36H58N7O17P3S,985.868703,-4,m,,,CHEBI:77545,M00061,"MAR03183, MAR03182"
126,MAM00062c,(2E)-pentenoyl-[ACP],C16H27N2O8PRS,,-1,c,,,,M00062,"MAR02231, MAR02230"
127,MAM00063m,(2E)-pentenoyl-CoA,C26H38N7O17P3S,845.602903,-4,m,,,CHEBI:86160,M00063,"MAR03202, MAR03203"
128,MAM00064c,(2E)-tetracosenoyl-CoA,C45H76N7O17P3S,1112.107923,-4,c,,,CHEBI:74693,CE2245,"MAR02214, MAR02213"
129,MAM00064x,(2E)-tetracosenoyl-CoA,C45H76N7O17P3S,1112.107923,-4,x,,,CHEBI:74693,CE2245,"MAR03062, MAR03063"
130,MAM00065c,(2E)-tetradecenoyl-[ACP],C25H45N2O8PRS,,-1,c,C05760,,CHEBI:10735,HC01603,"MAR02175, MAR02176"
131,MAM00066m,(2E)-tetradecenoyl-CoA,C35H56N7O17P3S,971.842123,-4,m,C05273,,CHEBI:27721,HC01412,"MAR02183, MAR03129, MAR03128"
132,MAM00066x,(2E)-tetradecenoyl-CoA,C35H56N7O17P3S,971.842123,-4,x,C05273,,CHEBI:27721,HC01412,"MAR03082, MAR03083"
133,MAM00067c,(2E)-tricosenoyl-CoA,C44H74N7O17P3S,1098.081343,-4,c,,,CHEBI:90119,M00067,"MAR02270, MAR02269"
134,MAM00068c,(2E)-tridecenoyl-[ACP],C24H43N2O8PRS,,-1,c,,,,M00068,"MAR02247, MAR02246"
135,MAM00069m,(2E)-tridecenoyl-CoA,C34H54N7O17P3S,957.8155429999999,-4,m,,,,M00069,"MAR03186, MAR03187"
136,MAM00070c,(2E)-undecenoyl-[ACP],C22H39N2O8PRS,,-1,c,,,,M00070,"MAR02242, MAR02243"
137,MAM00071m,(2E)-undecenoyl-CoA,C32H50N7O17P3S,929.762383,-4,m,,,CHEBI:77548,M00071,"MAR03191, MAR03190"
138,MAM00072m,"(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA",C37H54N7O17P3S,993.847643,-4,m,,hexdectecoa,,"hexdectecoa, CE2441","MAR03456, MAR03457"
139,MAM00072x,"(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA",C37H54N7O17P3S,993.847643,-4,x,,,,CE2441,"MAR03471, MAR03470"
140,MAM00073m,"(2E,6Z,9Z,12Z)-octadecatetraenoyl-CoA",C39H58N7O17P3S,1021.900803,-4,m,,,,CE2437,"MAR03452, MAR03453"
141,MAM00073x,"(2E,6Z,9Z,12Z)-octadecatetraenoyl-CoA",C39H58N7O17P3S,1021.900803,-4,x,,,,CE2437,"MAR03466, MAR03467"
142,MAM00074c,"(2E,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA",C43H64N7O17P3S,1075.991243,-4,c,,,,CE4835,"MAR02389, MAR02391"
143,MAM00075x,(2R)-pristanoyl-CoA,C40H68N7O17P3S,1043.9909030000001,-4,x,,,CHEBI:20067,CE5126,"MAR03493, MAR03491"
144,MAM00076x,"(2R,6R,10R)-trimethyl-hendecanoyl-CoA",C35H58N7O17P3S,973.858003,-4,x,,,,CE5936,"MAR03510, MAR03511"
145,MAM00077c,(2R)-pristanic acid,C19H37O2,297.49588,-1,c,,CE2416,CHEBI:51340,,"MAR20179, MAR03390"
146,MAM00077e,(2R)-pristanic acid,C19H37O2,297.49588,-1,e,,CE2416,CHEBI:51340,,"MAR20179, MAR20180"
147,MAM00077x,(2R)-pristanic acid,C19H37O2,297.49588,-1,x,,CE2416,CHEBI:51340,,"MAR03493, MAR03488"
148,MAM00078x,(2S)-pristanoyl-CoA,C40H68N7O17P3S,1043.9909030000001,-4,x,,CE5125,CHEBI:64039,CE5125,"MAR03387, MAR03498, MAR03491"
149,MAM00079x,"(2S,6R,10R)-trimethyl-(2E)-hendecenoyl-CoA",C35H56N7O17P3S,971.842123,-4,x,,,,CE5941,"MAR03512, MAR03513"
150,MAM00080x,"(2S,6R,10R)-trimethyl-hendecanoyl-CoA",C35H58N7O17P3S,973.858003,-4,x,,,,CE5935,"MAR03512, MAR03511"
151,MAM00081m,"(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA",C37H58N7O18P3S,1013.878803,-4,m,,,,CE2418,"MAR03282, MAR03281"
152,MAM00081x,"(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA",C37H58N7O18P3S,1013.878803,-4,x,,,,CE2418,"MAR03307, MAR03309"
153,MAM00082m,(3S)-3-hydroxydodec-cis-6-enoyl-CoA,C33H52N7O18P3S,959.788363,-4,m,,,,CE2420,"MAR03292, MAR03290"
154,MAM00082x,(3S)-3-hydroxydodec-cis-6-enoyl-CoA,C33H52N7O18P3S,959.788363,-4,x,,,,CE2420,"MAR03319, MAR03317"
155,MAM00083m,(3S)-3-hydroxylinoleoyl-CoA,C39H62N7O18P3S,1041.931963,-4,m,,,,CE2421,"MAR03278, MAR03277"
156,MAM00083x,(3S)-3-hydroxylinoleoyl-CoA,C39H62N7O18P3S,1041.931963,-4,x,,,,CE2421,"MAR03304, MAR03302"
157,MAM00084m,(3S)-citramalyl-CoA,C26H37N7O20P3S,892.593163,-5,m,C01011,citmcoa__L,CHEBI:36882,citmcoa_L,"MAR08664, MAR08666, MAR08665"
158,MAM00085c,"(3S)-hydroxy-docasa-cis,cis-13,16-dienoyl-CoA",C43H70N7O18P3S,1098.038283,-4,c,,,,M00085,"MAR02435, MAR02434"
159,MAM00086c,"(3S)-hydroxy-eicosa-cis,cis,cis-11,14,17-trienoyl-CoA",C41H64N7O18P3S,1067.969243,-4,c,,,,M00086,"MAR02533, MAR02535"
160,MAM00087c,"(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA",C41H66N7O18P3S,1069.985123,-4,c,,,,CE4840,"MAR02426, MAR02428"
161,MAM00088m,(3Z)-dodecenoyl-CoA,C33H52N7O17P3S,943.788963,-4,m,C02944,dd3coa,CHEBI:27989,dd3coa,"MAR03237, MAR03239"
162,MAM00088x,(3Z)-dodecenoyl-CoA,C33H52N7O17P3S,943.788963,-4,x,C02944,dd3coa,CHEBI:27989,dd3coa,"MAR03355, MAR05119, MAR03353"
163,MAM00089m,"(3Z,7Z,10Z)-hexadecatrienoyl-CoA",C37H56N7O17P3S,995.863523,-4,m,,3hexdtricoa,,"3hexdtricoa, CE2442","MAR03457, MAR03458"
164,MAM00089x,"(3Z,7Z,10Z)-hexadecatrienoyl-CoA",C37H56N7O17P3S,995.863523,-4,x,,,,CE2442,"MAR03471, MAR03472"
165,MAM00090x,"(4R,8R,12R)-trimethyl-(2E)-tridecenoyl-CoA",C37H60N7O17P3S,999.895283,-4,x,,,,CE5938,"MAR03506, MAR03508"
166,MAM00091m,"(4Z,7Z,10Z)-hexadecatrienoyl-CoA",C37H56N7O17P3S,995.863523,-4,m,,4hexdtricoa,,"4hexdtricoa, CE2440","MAR03456, MAR05360, MAR03455"
167,MAM00091x,"(4Z,7Z,10Z)-hexadecatrienoyl-CoA",C37H56N7O17P3S,995.863523,-4,x,,,,CE2440,"MAR03469, MAR03470"
168,MAM00092c,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine",C29H47NO4,473.68778,0,c,,dcsptn1crn,,dcsptn1crn,"MAR02764, MAR00143, MAR02762, MAR02898"
169,MAM00092m,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine",C29H47NO4,473.68778,0,m,,dcsptn1crn,,dcsptn1crn,"MAR02764, MAR00143, MAR02766"
170,MAM00092r,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine",C29H47NO4,473.68778,0,r,,dcsptn1crn,,dcsptn1crn,"MAR02898, MAR02899"
171,MAM00093c,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA",C43H64N7O17P3S,1075.991243,-4,c,C16173,dcsptn1coa,,dcsptn1coa,"MAR00551, MAR00426, MAR02412, MAR00546, MAR00552, MAR00547, MAR00553, MAR00541, MAR04793, MAR10036, MAR00425, MAR00548, MAR00549, MAR02393, MAR00545, MAR00550, MAR02762"
172,MAM00093m,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA",C43H64N7O17P3S,1075.991243,-4,m,C16173,dcsptn1coa,,dcsptn1coa,"MAR05380, MAR02766"
173,MAM00093x,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA",C43H64N7O17P3S,1075.991243,-4,x,C16173,dcsptn1coa,,dcsptn1coa,"MAR00205, MAR02412, MAR05382, MAR00982, MAR02411, MAR04793, MAR00968"
174,MAM00093r,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA",C43H64N7O17P3S,1075.991243,-4,r,C16173,dcsptn1coa,,dcsptn1coa,"MAR03001, MAR03680, MAR02899"
175,MAM00094c,"(4Z,7Z,10Z,13Z,16Z)-DPA",C22H33O2,329.49622000000005,-1,c,,dcsptn1,CHEBI:65136,dcsptn1,"MAR00687, MAR00690, MAR00424, MAR00426, MAR09744, MAR00685, MAR00688, MAR00691, MAR00427, MAR00686, MAR00689, MAR00692, MAR10033, MAR00425"
176,MAM00094l,"(4Z,7Z,10Z,13Z,16Z)-DPA",C22H33O2,329.49622000000005,-1,l,,dcsptn1,CHEBI:65136,dcsptn1,"MAR03593, MAR09744"
177,MAM00094r,"(4Z,7Z,10Z,13Z,16Z)-DPA",C22H33O2,329.49622000000005,-1,r,,dcsptn1,CHEBI:65136,dcsptn1,"MAR03001, MAR03739, MAR05257, MAR10034"
178,MAM00094e,"(4Z,7Z,10Z,13Z,16Z)-DPA",C22H33O2,329.49622000000005,-1,e,,dcsptn1,CHEBI:65136,dcsptn1,"MAR00427, MAR00575, MAR00424, MAR00012, MAR00016, MAR00015"
179,MAM00095c,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA",C43H62N7O17P3S,1073.975363,-4,c,C16169,c226coa,CHEBI:65132,"c226coa, CE4827","MAR00551, MAR02514, MAR00378, MAR00546, MAR00552, MAR00529, MAR02495, MAR00547, MAR00553, MAR00377, MAR10036, MAR00548, MAR02730, MAR00549, MAR03437, MAR00545, MAR00550"
180,MAM00095m,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA",C43H62N7O17P3S,1073.975363,-4,m,C16169,c226coa,CHEBI:65132,"c226coa, CE4827","MAR00970, MAR05408, MAR02732, MAR03430"
181,MAM00095x,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA",C43H62N7O17P3S,1073.975363,-4,x,C16169,c226coa,CHEBI:65132,"c226coa, CE4827","MAR00972, MAR00218, MAR02514, MAR01001, MAR02513"
182,MAM00095r,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA",C43H62N7O17P3S,1073.975363,-4,r,C16169,c226coa,CHEBI:65132,"c226coa, CE4827","MAR03668, MAR02988, MAR02870, MAR03438"
183,MAM00096c,(5)ppPur-mRNA,C15H23O22P4R3,,-4,c,C02100,,,M00096,MAR09508
184,MAM00097e,(5-L-glutamyl)-L-amino acid,C8H13N2O5,217.19922,-1,e,,gluala,CHEBI:50619,gluala,"MAR08769, MAR09338, MAR08770"
185,MAM00098c,"(5S,6S)-epoxy-(15R)-hydroxy-ETE",C20H29O4,333.44186,-1,c,,,,CE2566,"MAR00998, MAR01002, MAR01006"
186,MAM00098x,"(5S,6S)-epoxy-(15R)-hydroxy-ETE",C20H29O4,333.44186,-1,x,,,,CE2566,"MAR01007, MAR00999, MAR01003"
187,MAM00098r,"(5S,6S)-epoxy-(15R)-hydroxy-ETE",C20H29O4,333.44186,-1,r,,,,CE2566,"MAR01000, MAR01004, MAR01008"
188,MAM00099m,(5Z)-dodecenoyl-CoA,C33H52N7O17P3S,943.788963,-4,m,,,,"CE0695, HC10695","MAR03264, MAR03291, MAR03272"
189,MAM00099x,(5Z)-dodecenoyl-CoA,C33H52N7O17P3S,943.788963,-4,x,,,,"CE0695, HC10695","MAR03373, MAR03295, MAR03375"
190,MAM00100c,"(5Z,8Z,11Z)-eicosatrienoylcarnitine",C27H47NO4,449.66638,0,c,,,,M00100,"MAR02847, MAR02693, MAR02695"
191,MAM00100m,"(5Z,8Z,11Z)-eicosatrienoylcarnitine",C27H47NO4,449.66638,0,m,,,,M00100,"MAR02697, MAR02695"
192,MAM00100r,"(5Z,8Z,11Z)-eicosatrienoylcarnitine",C27H47NO4,449.66638,0,r,,,,M00100,"MAR02847, MAR02848"
193,MAM00101c,"(5Z,8Z,11Z)-eicosatrienoyl-CoA",C41H64N7O17P3S,1051.969843,-4,c,,,,M00101,"MAR00551, MAR00306, MAR00546, MAR02365, MAR00549, MAR00552, MAR00512, MAR00305, MAR00545, MAR02693, MAR00547, MAR00550, MAR00553, MAR10036, MAR00548"
194,MAM00101m,"(5Z,8Z,11Z)-eicosatrienoyl-CoA",C41H64N7O17P3S,1051.969843,-4,m,,,,M00101,"MAR03414, MAR02697"
195,MAM00101r,"(5Z,8Z,11Z)-eicosatrienoyl-CoA",C41H64N7O17P3S,1051.969843,-4,r,,,,M00101,"MAR02971, MAR03651, MAR02848"
196,MAM00102c,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine",C27H43NO4,445.63462,0,c,,tmndnccrn,,tmndnccrn,"MAR01799, MAR02865, MAR02720, MAR02722"
197,MAM00102m,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine",C27H43NO4,445.63462,0,m,,tmndnccrn,,tmndnccrn,"MAR01799, MAR02724, MAR02722"
198,MAM00102r,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoylcarnitine",C27H43NO4,445.63462,0,r,,tmndnccrn,,tmndnccrn,"MAR02865, MAR02866"
199,MAM00103c,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA",C41H60N7O17P3S,1047.938083,-4,c,C16165,tmndnccoa,,tmndnccoa,"MAR00551, MAR00546, MAR00552, MAR02720, MAR00547, MAR00553, MAR00362, MAR00186, MAR10036, MAR02484, MAR00548, MAR00749, MAR00361, MAR00525, MAR01795, MAR00549, MAR02486, MAR00545, MAR00550"
200,MAM00103m,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA",C41H60N7O17P3S,1047.938083,-4,m,C16165,tmndnccoa,,tmndnccoa,"MAR00923, MAR03428, MAR02724, MAR00970"
201,MAM00103r,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA",C41H60N7O17P3S,1047.938083,-4,r,C16165,tmndnccoa,,tmndnccoa,"MAR03404, MAR02984, MAR03664, MAR02866"
202,MAM00104c,"(6Z,9Z)-octadecadienoic acid",C18H31O2,279.43754,-1,c,,lneldc,,lneldc,"MAR00274, MAR00687, MAR00690, MAR00275, MAR00728, MAR00277, MAR00685, MAR00688, MAR00691, MAR09745, MAR00692, MAR00686, MAR00689, MAR00276, MAR10033"
203,MAM00104l,"(6Z,9Z)-octadecadienoic acid",C18H31O2,279.43754,-1,l,,lneldc,,lneldc,"MAR09745, MAR03557"
204,MAM00104r,"(6Z,9Z)-octadecadienoic acid",C18H31O2,279.43754,-1,r,,lneldc,,lneldc,"MAR02964, MAR10034, MAR05257, MAR03703"
205,MAM00104e,"(6Z,9Z)-octadecadienoic acid",C18H31O2,279.43754,-1,e,,lneldc,,lneldc,"MAR00274, MAR00624, MAR00012, MAR00016, MAR00015, MAR00277"
206,MAM00105c,"(6Z,9Z)-octadecadienoylcarnitine",C25H45NO4,423.6291,0,c,,lneldccrn,,lneldccrn,"MAR01486, MAR02833, MAR11272, MAR02673, MAR09914, MAR02672"
207,MAM00105m,"(6Z,9Z)-octadecadienoylcarnitine",C25H45NO4,423.6291,0,m,,lneldccrn,,lneldccrn,"MAR02674, MAR01486, MAR02673"
208,MAM00105r,"(6Z,9Z)-octadecadienoylcarnitine",C25H45NO4,423.6291,0,r,,lneldccrn,,lneldccrn,"MAR02833, MAR02834"
209,MAM00106c,"(6Z,9Z)-octadecadienoyl-CoA",C39H62N7O17P3S,1025.932563,-4,c,,lneldccoa,,lneldccoa,"MAR00505, MAR00551, MAR00275, MAR00546, MAR00552, MAR00150, MAR00547, MAR00553, MAR10036, MAR00548, MAR02359, MAR02672, MAR00549, MAR02361, MAR00149, MAR00545, MAR00151, MAR00550, MAR00276"
210,MAM00106m,"(6Z,9Z)-octadecadienoyl-CoA",C39H62N7O17P3S,1025.932563,-4,m,,lneldccoa,,lneldccoa,"MAR02674, MAR03409, MAR00788, MAR06452"
211,MAM00106r,"(6Z,9Z)-octadecadienoyl-CoA",C39H62N7O17P3S,1025.932563,-4,r,,lneldccoa,,lneldccoa,"MAR02964, MAR03644, MAR02834"
212,MAM00107c,"(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine",C25H41NO4,419.59734,0,c,,strdnccrn,,strdnccrn,"MAR02861, MAR02715, MAR01721, MAR02714"
213,MAM00107m,"(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine",C25H41NO4,419.59734,0,m,,strdnccrn,,strdnccrn,"MAR01721, MAR02715, MAR02716"
214,MAM00107r,"(6Z,9Z,12Z,15Z)-octadecatetraenoylcarnitine",C25H41NO4,419.59734,0,r,,strdnccrn,,strdnccrn,"MAR02861, MAR02862"
215,MAM00108c,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",C39H58N7O17P3S,1021.900803,-4,c,C16163,strdnccoa,CHEBI:63545,strdnccoa,"MAR00551, MAR00354, MAR00145, MAR00546, MAR00745, MAR00552, MAR00353, MAR00523, MAR00547, MAR00553, MAR02472, MAR10036, MAR00548, MAR06816, MAR02475, MAR00549, MAR00545, MAR00550, MAR02714"
216,MAM00108m,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",C39H58N7O17P3S,1021.900803,-4,m,C16163,strdnccoa,CHEBI:63545,strdnccoa,"MAR00922, MAR09719, MAR00818, MAR00923, MAR05365, MAR02716"
217,MAM00108r,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",C39H58N7O17P3S,1021.900803,-4,r,C16163,strdnccoa,CHEBI:63545,strdnccoa,"MAR03662, MAR02862, MAR02982, MAR03399"
218,MAM00109c,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine",C31H51NO4,501.74094,0,c,,tetpent6crn,,tetpent6crn,"MAR02928, MAR01763, MAR02927"
219,MAM00109r,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine",C31H51NO4,501.74094,0,r,,tetpent6crn,,tetpent6crn,"MAR02928, MAR02929"
220,MAM00110c,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,1104.044403,-4,c,C16172,tetpent6coa,CHEBI:63546,tetpent6coa,"MAR00551, MAR02407, MAR00421, MAR00546, MAR00552, MAR00540, MAR02403, MAR00547, MAR00553, MAR10036, MAR00548, MAR02927, MAR00549, MAR00545, MAR00550, MAR12094, MAR00422"
221,MAM00110x,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,1104.044403,-4,x,C16172,tetpent6coa,CHEBI:63546,tetpent6coa,"MAR02408, MAR02407, MAR00982"
222,MAM00110r,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",C45H68N7O17P3S,1104.044403,-4,r,C16172,tetpent6coa,CHEBI:63546,tetpent6coa,"MAR03000, MAR03679, MAR02929"
223,MAM00111c,"(6Z,9Z,12Z,15Z,18Z)-TPA",C24H37O2,357.54938,-1,c,,tetpent6,,tetpent6,"MAR00687, MAR00690, MAR00421, MAR00423, MAR00685, MAR00688, MAR00691, MAR00420, MAR10033, MAR00686, MAR00689, MAR00692, MAR00422, MAR09746"
224,MAM00111l,"(6Z,9Z,12Z,15Z,18Z)-TPA",C24H37O2,357.54938,-1,l,,tetpent6,,tetpent6,"MAR09746, MAR03592"
225,MAM00111r,"(6Z,9Z,12Z,15Z,18Z)-TPA",C24H37O2,357.54938,-1,r,,tetpent6,,tetpent6,"MAR03738, MAR03000, MAR05257, MAR10034"
226,MAM00111e,"(6Z,9Z,12Z,15Z,18Z)-TPA",C24H37O2,357.54938,-1,e,,tetpent6,,tetpent6,"MAR00420, MAR00016, MAR00012, MAR00699, MAR00423, MAR00015"
227,MAM00112c,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine",C31H49NO4,499.72506,0,c,,,,M00112,"MAR02930, MAR02931"
228,MAM00112r,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoylcarnitine",C31H49NO4,499.72506,0,r,,,,M00112,"MAR02931, MAR02932"
229,MAM00113c,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA",C45H66N7O17P3S,1102.028523,-4,c,C16168,tethex3coa,,tethex3coa,"MAR02930, MAR00551, MAR00373, MAR00528, MAR00546, MAR00552, MAR02505, MAR02509, MAR00547, MAR00553, MAR10036, MAR00548, MAR00549, MAR00545, MAR00550, MAR00374"
230,MAM00113x,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA",C45H66N7O17P3S,1102.028523,-4,x,C16168,tethex3coa,,tethex3coa,"MAR02510, MAR02509, MAR01001"
231,MAM00113r,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA",C45H66N7O17P3S,1102.028523,-4,r,C16168,tethex3coa,,tethex3coa,"MAR02987, MAR02932, MAR03667"
232,MAM00114c,"(6Z,9Z,12Z,15Z,18Z,21Z)-THA",C24H35O2,355.5335,-1,c,,tethex3,,tethex3,"MAR00373, MAR00687, MAR00690, MAR09747, MAR00685, MAR00688, MAR00691, MAR00372, MAR00374, MAR00686, MAR00689, MAR00692, MAR10033, MAR00375"
233,MAM00114l,"(6Z,9Z,12Z,15Z,18Z,21Z)-THA",C24H35O2,355.5335,-1,l,,tethex3,,tethex3,"MAR03580, MAR09747"
234,MAM00114r,"(6Z,9Z,12Z,15Z,18Z,21Z)-THA",C24H35O2,355.5335,-1,r,,tethex3,,tethex3,"MAR03726, MAR02987, MAR05257, MAR10034"
235,MAM00114e,"(6Z,9Z,12Z,15Z,18Z,21Z)-THA",C24H35O2,355.5335,-1,e,,tethex3,,tethex3,"MAR00372, MAR00697, MAR00016, MAR00012, MAR00015, MAR00375"
236,MAM00115c,(7Z)-octadecenoic acid,C18H33O2,281.45342,-1,c,,,,M00115,"MAR00687, MAR00690, MAR00685, MAR00688, MAR00271, MAR00272, MAR00691, MAR09748, MAR00270, MAR00686, MAR00689, MAR00692, MAR10033, MAR00273"
237,MAM00115l,(7Z)-octadecenoic acid,C18H33O2,281.45342,-1,l,,,,M00115,"MAR09748, MAR03556"
238,MAM00115r,(7Z)-octadecenoic acid,C18H33O2,281.45342,-1,r,,,,M00115,"MAR03702, MAR05257, MAR10034"
